SHA,cbo,wmc,dit,rfc,lcom,totalMethods,totalFields,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocks,uniqueWordsQty,defect
c8160b010d70aea41d4b6e00ed58563d6c195b1d1,12,113,1,95,78,13,1,0,421,28,0,53,1,23,99,32,81,3,61,6,83,1
c81d80100f713c87dde74126e0352eb530931b990,4,2,1,0,1,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,230,0
c81d80100f713c87dde74126e0352eb530931b991,3,2,1,0,1,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,230,1
c82bc57d58227f8ecb54e7cf351da46b38b4f8f90,13,28,2,32,81,16,1,4,98,11,1,3,3,0,3,0,12,1,9,2,71,0
c82bc57d58227f8ecb54e7cf351da46b38b4f8f91,14,27,2,32,81,16,1,0,97,11,1,2,3,0,2,0,12,0,9,2,68,1
c8487ef4d4ccec7c7c596cc28fff4cbd4ae267bc0,68,162,5,201,68,38,4,22,1043,30,12,11,39,4,368,85,165,7,166,14,407,0
c8487ef4d4ccec7c7c596cc28fff4cbd4ae267bc1,72,161,4,192,68,38,4,0,1028,29,12,10,39,4,367,85,164,7,162,14,400,1
c92c2217ecb0078f021fab7c9a053d9e63f121431,110,348,53,314,4347,163,24,35,2211,159,18,69,42,8,66,77,163,44,131,30,1381,1
c93ef3376b23d71bc2ab1249d15ef4cdef8e51f00,25,89,15,163,176,40,42,20,674,16,1,11,8,1,100,96,97,9,86,6,289,0
c93ef3376b23d71bc2ab1249d15ef4cdef8e51f01,55,88,14,130,176,40,42,0,662,16,1,11,7,1,98,96,97,9,86,5,286,1
c94ee54f5202d1c20f1b0a02ef1723975dd0db780,46,290,7,189,8860,159,9,154,1486,181,38,7,0,4,97,51,171,25,122,6,619,0
c94ee54f5202d1c20f1b0a02ef1723975dd0db781,79,290,7,133,8860,159,9,0,1486,181,38,7,0,4,97,51,171,25,122,6,620,1
c94feaeb827b1df0fcf93df80776c8de4c7bf87e0,4,20,1,18,108,20,4,2,72,16,0,0,0,0,4,0,7,3,7,0,50,0
c94feaeb827b1df0fcf93df80776c8de4c7bf87e1,5,20,1,16,114,20,4,0,72,16,0,0,0,0,4,0,7,3,7,0,50,1
c962134c934caadb5bb5595050eb640315a5023a0,18,96,4,93,122,23,12,3,321,19,8,20,0,7,10,5,52,1,47,6,234,0
c962134c934caadb5bb5595050eb640315a5023a1,24,96,4,91,122,23,12,0,319,19,8,20,0,7,10,5,52,1,47,6,234,1
c96f8546bd08ec81ac8d33f092ae9b4cdc44a3340,27,112,4,96,87,36,17,2,568,28,23,7,2,0,6,20,71,0,68,6,160,0
c96f8546bd08ec81ac8d33f092ae9b4cdc44a3341,31,111,3,88,63,35,16,0,557,28,23,7,2,0,6,20,70,0,67,8,146,1
c9d1739a310209d0e905a4487b22fd133126f1291,19,12,6,22,6,9,0,0,129,2,0,1,2,0,2,0,3,0,3,3,78,1
c9de43dfe5dfb65e69b5dc0aab1b59ca690d7a0d0,13,60,5,65,0,13,12,6,277,18,6,18,2,1,13,5,40,3,31,11,129,0
c9de43dfe5dfb65e69b5dc0aab1b59ca690d7a0d1,26,58,3,57,0,13,12,0,265,18,5,18,2,1,13,4,38,3,30,11,126,1
c9e019a556c3aaf6e4e2fa0d151400f649578d3d0,17,65,1,50,31,10,5,0,255,12,15,20,0,7,8,6,64,9,37,5,81,0
c9e019a556c3aaf6e4e2fa0d151400f649578d3d1,26,65,1,47,31,10,5,0,255,12,15,21,0,7,8,6,64,9,37,5,81,1
c9e79564b7413fc30e675faa3487feefde4eafc20,84,483,21,360,3150,120,129,6,2513,89,5,119,17,13,134,158,334,56,240,24,860,0
c9e79564b7413fc30e675faa3487feefde4eafc21,86,483,20,329,3152,120,129,0,2512,89,5,119,17,13,134,157,333,56,240,24,860,1
c9e7c5c856d74936eec9f434405365f0e4064de30,30,67,6,95,60,20,9,11,350,22,10,10,9,3,20,3,51,5,46,7,190,0
c9e7c5c856d74936eec9f434405365f0e4064de31,55,60,6,78,51,19,9,0,323,20,8,8,9,3,19,3,42,5,38,7,177,1
c9e82fa4b400a56fe765d8979c93e1ccb36ced0e0,24,90,66,182,11,32,36,33,1108,16,8,18,5,2,72,433,95,15,93,20,461,0
c9e82fa4b400a56fe765d8979c93e1ccb36ced0e1,100,90,23,174,11,32,36,0,1108,16,8,18,5,2,72,433,95,15,93,20,461,1
ca520b182ddd05adef3fe437e19e692faff8c7ea1,11,17,2,10,58,13,11,0,86,10,1,0,1,0,12,3,16,0,14,3,70,1
ca5417904e64dc5b5de4017de2ed470ae467d9600,20,57,3,53,90,29,15,1,300,11,6,6,0,0,2,1,34,0,29,3,200,0
ca5417904e64dc5b5de4017de2ed470ae467d9601,29,56,3,48,90,29,15,0,296,11,6,6,0,0,2,1,33,0,28,3,199,1
ca5d302b605c553e57b3a6bc268acf7ff0895c790,42,175,11,186,1966,78,26,7,770,67,16,26,7,3,28,10,103,4,80,10,299,0
ca5d302b605c553e57b3a6bc268acf7ff0895c791,71,175,11,182,1966,78,26,0,770,67,16,26,7,3,28,10,103,4,80,10,299,1
ca6b784e5d9475064eed8b47ffd06882276c80a30,6,23,1,16,9,6,2,6,80,7,1,2,2,0,18,2,7,4,7,4,75,0
ca6b784e5d9475064eed8b47ffd06882276c80a31,10,22,1,15,9,6,2,0,80,7,1,1,2,0,18,2,7,4,7,4,72,1
ca7235e78ea4747f7ca6f0133a2e864577dc65cc0,15,21,1,39,41,11,3,2,88,8,0,2,2,0,8,7,12,7,12,2,64,0
ca7235e78ea4747f7ca6f0133a2e864577dc65cc1,16,18,1,38,41,11,3,0,78,8,0,1,1,0,7,7,12,7,12,2,64,1
ca85b65027798324d52e1a60bd744cf24fe642c70,40,97,10,134,348,51,28,20,628,28,6,19,4,14,15,40,78,23,69,13,442,0
ca85b65027798324d52e1a60bd744cf24fe642c71,56,95,4,120,348,51,26,0,622,28,6,18,4,14,15,38,76,22,67,12,439,1
cad146053e59b56f175b9c2f8e2f92fc7144f99f1,22,46,1,58,35,11,1,3,203,22,1,11,10,6,67,20,33,22,28,5,115,1
caf861d96f577ffc8d4baa42815e6d733afba2ae0,23,78,2,116,70,29,8,4,334,24,5,23,1,9,27,41,63,15,60,3,152,0
caf861d96f577ffc8d4baa42815e6d733afba2ae1,29,75,1,109,48,28,8,0,314,23,5,23,1,9,25,40,62,15,60,3,153,1
cb399f8d65c5ce1c4f4901913b06c3381d6edb220,16,86,2,97,1036,61,18,1,512,26,0,8,0,5,0,24,44,19,41,2,294,0
cb399f8d65c5ce1c4f4901913b06c3381d6edb221,11,85,1,92,976,60,18,0,500,25,0,8,0,5,0,24,44,19,41,2,280,1
cb3d944e32ca589f34981efb6a276d627f37436a0,16,28,2,39,89,15,7,2,135,7,2,6,3,0,6,3,15,3,14,3,92,0
cb3d944e32ca589f34981efb6a276d627f37436a1,19,28,1,37,89,15,7,0,133,7,2,6,3,0,6,3,14,3,13,3,92,1
cb4e1d8f5265e8d66c1e88bec133e38f2732c58b0,21,20,5,34,11,7,2,2,155,4,2,4,1,0,14,3,18,7,13,3,113,0
cb4e1d8f5265e8d66c1e88bec133e38f2732c58b1,18,19,2,34,7,6,2,0,152,3,2,4,1,0,14,3,18,7,13,3,110,1
cb5922bf030f93d66f044bde6d4ed390b1a551e20,5,9,1,20,1,3,8,6,55,6,0,1,3,1,7,5,13,5,13,2,160,0
cb5922bf030f93d66f044bde6d4ed390b1a551e21,11,9,1,20,1,3,8,0,55,6,0,1,3,1,7,5,13,5,13,2,160,1
cc015740556c70b3388efa41ef679cd3a23acce11,51,109,19,155,40,46,4,2,664,13,1,33,0,12,28,36,66,7,43,16,293,1
cc0cc52b7be5767a486a1bd17c4f0adc0b34fa920,3,5,1,11,6,4,0,4,33,5,0,0,0,0,3,1,4,1,4,1,50,0
cc0cc52b7be5767a486a1bd17c4f0adc0b34fa921,5,5,1,10,6,4,0,0,28,5,0,0,0,0,3,1,4,1,4,1,43,1
cc195c469f46286257170fca08a8079f25b1b4a50,2,10,1,7,6,4,0,4,35,6,1,4,0,0,0,0,1,0,1,2,28,0
cc195c469f46286257170fca08a8079f25b1b4a51,6,7,1,4,6,4,0,0,32,5,1,1,0,0,0,0,1,0,1,2,28,1
cc3a2a411b2578e6adeda342f101cbdd71b430620,26,23,2,58,0,8,5,1,119,7,1,8,2,0,34,0,19,7,18,3,65,0
cc3a2a411b2578e6adeda342f101cbdd71b430621,28,22,1,56,0,8,5,0,111,7,1,7,2,0,34,0,18,7,18,2,65,1
cc3c2c2cc3ac0483c1e2c707b0aa1fdb2162a1e90,3,47,1,0,1081,47,240,0,294,0,0,0,0,0,0,240,240,0,240,0,383,0
cc3c2c2cc3ac0483c1e2c707b0aa1fdb2162a1e91,1,47,1,0,1081,47,240,0,294,0,0,0,0,0,0,240,240,0,240,0,383,1
cc54cd8c2fb19d9eb9cd5b12e3d3ab356522f5ab0,17,18,2,25,20,11,4,3,98,4,2,1,0,0,1,0,13,1,14,3,67,0
cc54cd8c2fb19d9eb9cd5b12e3d3ab356522f5ab1,18,18,2,25,20,11,4,0,98,4,2,1,0,0,1,0,13,1,14,3,67,1
ccd766ac1def680de66c5afd48c3bebdff86ebe21,18,22,2,32,35,11,6,464,82,9,2,5,0,1,151,326,14,1,12,2,480,1
ccf2fec341bd2df50c42b62d7d5f2879af919a280,22,95,4,50,620,41,20,10,348,35,3,28,6,14,9,86,86,10,40,6,140,0
ccf2fec341bd2df50c42b62d7d5f2879af919a281,23,95,2,44,620,41,20,0,348,35,3,28,6,14,9,86,86,10,40,6,140,1
ccf717752340c924c6c87a7bedbfef7d61c3b8370,16,102,1,67,246,29,6,3,529,48,17,17,7,3,7,13,62,17,47,4,193,0
ccf717752340c924c6c87a7bedbfef7d61c3b8371,23,102,1,61,246,29,6,0,529,48,17,17,7,3,7,13,62,17,47,4,192,1
cd0ab52112efac2999a7dbec1695ccf6093bb71d0,62,52,22,138,7,31,79,0,1044,4,2,11,0,0,84,152,305,3,138,8,304,0
cd0ab52112efac2999a7dbec1695ccf6093bb71d1,39,52,21,137,7,31,79,0,1044,4,2,11,0,0,83,152,305,3,138,8,304,1
cd1a566091f238eab6e5638fa9946a613e4b24f60,16,60,2,37,2,18,19,4,283,8,0,10,3,5,39,15,56,10,32,8,164,0
cd1a566091f238eab6e5638fa9946a613e4b24f61,19,60,2,37,2,18,19,0,283,8,0,10,3,5,39,15,56,11,32,8,164,1
cd3a7bfaf05262fcbf445b342776aab7797559400,28,48,2,64,190,20,2,3,190,23,13,6,1,3,6,5,38,2,33,3,151,0
cd3a7bfaf05262fcbf445b342776aab7797559401,36,48,1,61,190,20,2,0,190,23,13,6,1,3,6,5,38,2,33,3,150,1
cdb4496e55fa995df89b579b37061cd81b9b241f1,7,21,1,22,86,16,8,0,93,8,0,4,2,0,5,1,13,1,10,2,57,1
cdbd79f96ec9418baa416ccb65d4b2129d1ddf4f0,67,294,5,235,1593,67,13,21,1098,61,23,89,22,23,76,36,256,24,190,9,392,0
cdbd79f96ec9418baa416ccb65d4b2129d1ddf4f1,93,292,5,212,1593,67,13,0,1093,61,23,89,22,23,76,36,255,24,190,9,392,1
cdbdf8dfc0719de5b6771a17bf4f3849cae3fe5f0,18,81,4,97,465,34,2,29,333,44,10,13,8,4,23,9,55,13,47,3,201,0
cdbdf8dfc0719de5b6771a17bf4f3849cae3fe5f1,41,81,2,81,465,34,2,0,333,44,10,13,8,4,23,10,55,13,47,3,201,1
cdea41d4af4f243d0cc095dad241a2e44cd6ec4c0,2,12,1,20,0,1,0,0,45,3,0,6,0,0,8,6,9,5,8,2,24,0
cdea41d4af4f243d0cc095dad241a2e44cd6ec4c1,4,12,1,20,0,1,0,0,45,3,0,6,0,0,8,6,9,5,8,2,24,1
cdfbbc08c4cee98d35b8085a3408b0dc837d64030,34,131,2,127,171,19,1,4,467,43,10,48,2,17,24,40,112,16,91,5,171,0
cdfbbc08c4cee98d35b8085a3408b0dc837d64031,42,130,1,121,171,19,1,0,467,43,10,48,2,17,24,40,112,16,91,5,171,1
ce0ab60ad8edfe05d4c8f4dd596f97af62a64a7a0,22,133,4,106,43,15,34,29,758,8,15,40,11,16,80,99,188,72,123,11,394,0
ce0ab60ad8edfe05d4c8f4dd596f97af62a64a7a1,38,133,3,94,43,15,34,0,758,8,15,40,11,16,80,99,188,72,123,11,394,1
ced6d5293aeacecdccf3bae06ad2136ebd1798a21,6,27,1,18,100,17,5,0,116,8,2,1,5,6,17,6,15,5,10,2,80,1
cf1c23354ce812671e591f44cc1479ccec124a1e0,32,194,29,156,3228,112,35,8,1345,54,18,40,1,6,6,51,157,10,131,16,576,0
cf1c23354ce812671e591f44cc1479ccec124a1e1,58,194,29,150,3228,112,35,0,1345,54,18,40,1,6,6,51,157,10,131,16,577,1
cf2bddec47eaf3d08bed8c556b96f21e7d922ef20,26,35,3,31,39,19,9,0,151,23,0,7,0,2,13,0,23,2,22,2,105,0
cf2bddec47eaf3d08bed8c556b96f21e7d922ef21,26,35,2,29,39,19,9,0,153,23,0,7,0,2,13,0,23,2,22,2,105,1
cf3bd829bd65d6a0c838800f9f71688b133d0bac0,10,32,1,18,210,21,1,4,239,14,0,0,4,0,0,0,8,0,14,4,127,0
cf3bd829bd65d6a0c838800f9f71688b133d0bac1,13,32,1,16,210,21,1,0,239,14,0,0,4,0,0,0,8,0,14,4,127,1
cf52143802ca63cc409710f1d810a77b43f194590,18,36,7,28,80,20,6,5,139,14,3,6,0,2,0,16,24,14,20,2,71,0
cf52143802ca63cc409710f1d810a77b43f194591,21,36,4,27,80,20,6,0,139,14,3,6,0,2,0,15,24,14,20,2,71,1
cf661694c8bf0dab9b2362f4d7a52e636dd1cbf20,9,22,1,21,208,21,2,0,71,20,0,1,0,0,0,0,2,0,2,1,29,0
cf661694c8bf0dab9b2362f4d7a52e636dd1cbf21,11,22,1,20,208,21,2,0,71,20,0,1,0,0,0,0,2,0,2,1,29,1
cfd329794ba24c896f8fb3c6556fbe0109ae40831,27,136,7,184,175,31,13,39,758,30,20,28,12,4,108,22,113,40,93,17,551,1
cfe32d6f57a495adc6a46fcede2f6851492953cf0,22,16,2,39,8,5,14,0,99,6,1,7,0,1,25,1,29,3,30,3,100,0
cfe32d6f57a495adc6a46fcede2f6851492953cf1,28,16,1,39,8,5,14,0,98,6,1,7,0,1,24,1,29,3,30,3,100,1
cfe5f403e3356d19c2e0fdd5e45878669c38bd420,26,41,5,62,13,16,15,6,225,10,0,15,1,1,8,10,52,4,39,5,127,0
cfe5f403e3356d19c2e0fdd5e45878669c38bd421,36,38,3,59,10,15,14,0,215,9,0,13,1,0,6,10,51,2,38,5,122,1
cfe8887b501068f4d07a78a1695faccc2e42d6b60,14,91,3,73,899,56,14,3,407,24,3,21,4,3,13,9,36,4,27,4,290,0
cfe8887b501068f4d07a78a1695faccc2e42d6b61,29,88,2,63,895,56,13,0,403,24,3,18,4,3,12,9,34,4,24,4,289,1
cfeb6758db0b97c9a8d871b26ae66f25a59c1d530,6,107,1,35,91,15,20,32,493,13,18,27,0,19,4,167,110,37,73,6,175,0
cfeb6758db0b97c9a8d871b26ae66f25a59c1d531,6,107,1,31,91,15,20,0,493,13,18,27,0,19,4,168,110,38,73,6,175,1
cff89fcebb57f430d409a8bbd84e3368a2f3377f0,25,111,5,101,8,24,20,12,597,25,7,25,8,11,130,77,128,76,84,8,341,0
cff89fcebb57f430d409a8bbd84e3368a2f3377f1,39,108,5,98,8,24,19,0,586,24,7,25,8,11,130,75,122,76,81,8,336,1
d02f5b6c4bb361cd53cbe51049acb138f9e00f7f1,14,100,1,91,315,39,2,21,318,52,7,12,0,0,19,7,30,3,35,4,216,1
d05019fcbc711285e6adc2df659ba91905a59f410,50,58,10,103,184,34,17,6,396,12,1,9,2,1,12,4,44,4,40,6,305,0
d05019fcbc711285e6adc2df659ba91905a59f411,45,56,8,100,182,32,17,0,373,11,1,9,2,1,12,4,44,4,40,6,292,1
d05f0cf9ab9b481bb6040577ebd4a326adfa65660,11,9,1,7,24,9,2,0,74,7,0,0,0,0,0,0,2,0,2,0,97,0
d05f0cf9ab9b481bb6040577ebd4a326adfa65661,7,9,1,7,24,9,2,0,74,7,0,0,0,0,0,0,2,0,2,0,97,1
d06b64066098e3f552d0661903875dfdf9d087e50,18,165,6,154,1574,66,16,13,859,29,9,38,16,4,14,14,61,7,48,7,493,0
d06b64066098e3f552d0661903875dfdf9d087e51,48,165,3,138,1574,66,16,0,859,29,9,38,16,4,14,14,61,7,48,7,494,1
d0796cb1a34788a43da2822144c78a703ccd86840,22,63,1,83,15,23,21,3,336,7,4,14,1,5,17,19,111,9,69,3,149,0
d0796cb1a34788a43da2822144c78a703ccd86841,27,59,1,78,15,23,19,0,313,6,4,11,1,5,17,18,103,9,63,2,144,1
d07c64f809361ec629b738ca223c7e89d08c03f40,26,51,1,68,114,20,6,1,253,9,5,2,0,0,33,2,53,6,48,3,159,0
d07c64f809361ec629b738ca223c7e89d08c03f41,30,49,1,60,114,20,5,0,239,9,5,2,0,0,34,2,48,7,43,3,154,1
d0f84c2e5314eb1f6448f0aa325e75adbfba020c1,20,251,1,189,2842,76,15,84,992,115,26,44,29,12,91,111,166,61,130,8,622,1
d1030af5d3f428cc43fdf560248d121822dda1310,9,5,2,14,1,3,3,0,27,1,0,2,0,0,151,447,5,0,5,1,226,0
d1030af5d3f428cc43fdf560248d121822dda1311,10,5,1,14,1,3,3,0,27,1,0,2,0,0,152,450,5,0,5,1,226,1
d10539ed14da731e0f6b648369704561738409240,21,98,1,50,293,74,5,5,798,47,6,1,20,6,11,21,50,21,49,2,318,0
d10539ed14da731e0f6b648369704561738409241,23,98,1,48,293,74,5,0,798,47,6,1,20,6,11,21,50,21,49,2,319,1
d1138e6e5f75f9358be6d00a96dbb94b840c5c810,9,45,3,26,40,19,8,1,224,15,1,15,1,5,8,1,18,1,12,4,135,0
d1138e6e5f75f9358be6d00a96dbb94b840c5c811,22,45,2,24,40,19,8,0,224,15,1,13,1,5,8,1,18,1,12,4,135,1
d134c8e032da3c2032dc9772943068d8e80635760,58,64,10,136,126,36,24,6,597,13,2,10,0,0,18,15,85,12,77,8,289,0
d134c8e032da3c2032dc9772943068d8e80635761,60,64,7,126,126,36,24,0,597,13,2,10,0,0,19,15,85,12,77,8,289,1
d14532310734f74d2f6a4864316c1b6e95538e150,17,12,2,38,19,7,6,0,109,0,0,2,0,0,26,0,23,4,23,1,110,0
d14532310734f74d2f6a4864316c1b6e95538e151,14,12,1,38,19,7,6,0,109,0,0,2,0,0,26,0,23,4,23,1,110,1
d179906540f4258a7b1849a3947cbcfa3605eb8e1,7,76,3,35,123,26,8,2,268,30,0,32,2,11,48,21,43,19,18,3,290,1
d183acd20cb8aebc582c918d8c87c91a3c42aba00,51,315,13,153,5198,125,97,32,1651,69,24,59,3,53,16,248,364,287,205,9,788,0
d183acd20cb8aebc582c918d8c87c91a3c42aba01,49,297,12,137,5099,124,95,0,1564,66,24,57,3,50,16,245,353,285,203,9,768,1
d1884436534bf7b87d786a728c354492464f4fd10,42,274,12,120,3439,104,76,0,1274,54,25,53,2,51,17,255,289,257,174,9,605,0
d1884436534bf7b87d786a728c354492464f4fd11,42,273,12,119,3439,104,76,0,1271,54,24,53,2,51,17,255,288,257,174,9,605,1
d18d75cdfc36f74fed0c8df772835f38d9604b130,16,99,1,43,312,41,7,0,448,17,24,16,0,4,0,25,64,0,44,5,228,0
d18d75cdfc36f74fed0c8df772835f38d9604b131,18,99,1,40,312,41,7,0,448,17,24,16,0,4,0,25,64,0,44,5,228,1
d192720920a6d7096b6dc4c3b80b38c8177ff0770,56,119,39,87,38,37,18,20,643,21,9,17,19,2,15,35,98,12,62,24,348,0
d192720920a6d7096b6dc4c3b80b38c8177ff0771,66,118,14,78,38,37,18,0,643,21,9,16,19,2,15,35,98,12,62,23,348,1
d19b9a5c6bcdd48d8a79d3d7a29ca075b332ac6f0,11,21,6,27,8,7,3,4,110,11,2,3,3,1,4,3,8,1,8,6,71,0
d19b9a5c6bcdd48d8a79d3d7a29ca075b332ac6f1,15,20,2,26,8,6,3,0,98,10,2,3,3,1,4,3,7,1,7,6,67,1
d1f55e03fb88decb8fd8fb8034503a08c66e8b7e1,5,24,3,11,1,10,2,4,79,17,0,8,0,0,22,0,5,6,5,4,35,1
d201534d0b1562f53313fd9edda4a2d69e93c8380,17,61,3,54,27,16,9,1,308,8,8,10,5,0,10,2,48,0,39,6,108,0
d201534d0b1562f53313fd9edda4a2d69e93c8381,22,60,2,53,27,16,9,0,305,7,8,10,5,0,10,2,48,0,39,6,108,1
d209bd0ef09c812bcdb0d31d1a720f2c6e677abf0,36,253,2,117,397,43,11,6,863,64,20,74,1,8,81,52,177,46,120,6,833,0
d209bd0ef09c812bcdb0d31d1a720f2c6e677abf1,41,253,1,110,397,43,11,0,862,64,20,74,1,8,81,52,177,46,120,6,833,1
d235e3086f1775cee3d37badc58a463167610f800,15,17,2,29,13,14,9,0,116,4,0,0,2,3,1,4,29,5,21,2,76,0
d235e3086f1775cee3d37badc58a463167610f801,13,17,1,29,13,14,9,0,110,4,0,0,1,3,1,3,28,5,21,2,76,1
d2507e6452274eaa0b270f9a6957ac3daa65884c0,42,129,15,94,522,93,18,13,862,34,2,8,2,0,44,13,34,7,30,10,320,0
d2507e6452274eaa0b270f9a6957ac3daa65884c1,41,129,9,93,522,93,18,0,872,35,2,7,2,0,44,13,34,7,30,10,320,1
d271e6d3dadd20339c529825129a718c440abd290,37,232,2,93,17716,189,4,15,1301,195,0,27,9,2,357,20,39,170,28,2,267,0
d271e6d3dadd20339c529825129a718c440abd291,31,232,1,88,17716,189,4,0,1301,195,0,27,9,2,357,20,39,170,28,2,267,1
d33b9d9eaec51e9c14a69375cb29ba91a02b4f731,4,15,2,27,4,6,5,3,74,6,3,1,1,0,5,0,15,1,11,2,40,1
d3531dcc7659d89497ec8591490802cc1b5cb53e0,13,28,2,31,0,4,14,2,140,8,3,5,3,0,23,0,25,0,25,4,54,0
d3531dcc7659d89497ec8591490802cc1b5cb53e1,17,28,1,30,0,4,14,0,137,8,3,6,2,0,23,0,25,0,25,4,52,1
d366ec10e5320723d20d0ada31d822fe833140c50,14,49,1,2,1176,49,1,0,87,2,0,0,0,0,2,1,1,0,1,0,128,0
d366ec10e5320723d20d0ada31d822fe833140c51,20,48,1,2,1128,48,1,0,86,2,0,0,0,0,2,1,1,0,1,0,126,1
d37e3fcb33eee9b7a03d5a660736ad75145d7b2a0,16,28,5,19,0,4,3,3,115,1,3,8,1,2,8,10,28,3,17,9,52,0
d37e3fcb33eee9b7a03d5a660736ad75145d7b2a1,16,28,2,19,0,4,3,0,114,1,3,8,1,2,8,10,27,3,17,9,52,1
d386367c7adefadfe67950357e24724097d9527a0,11,24,2,28,11,11,3,1,112,2,1,0,0,0,4,0,7,1,7,2,100,0
d386367c7adefadfe67950357e24724097d9527a1,17,20,1,25,11,11,3,0,100,2,1,0,0,0,4,0,7,1,7,2,100,1
d3ad8aed76d6248deb5e6c38633b41693f46561e0,76,111,1,127,1013,46,11,12,452,36,5,23,0,47,15,177,128,108,96,3,317,0
d3ad8aed76d6248deb5e6c38633b41693f46561e1,54,111,1,128,1013,46,11,0,452,36,5,23,0,47,15,177,128,108,96,3,317,1
d432f94d3b01e713acce655c04a98524e405b3df1,42,278,1,117,553,47,13,0,943,72,23,86,1,8,81,63,197,45,137,6,947,1
d4459d9d0f99b951974f6ab1bedf6a580aad92480,101,236,15,319,311,48,28,14,1475,44,42,56,6,7,57,30,200,33,138,17,750,0
d4459d9d0f99b951974f6ab1bedf6a580aad92481,108,233,6,305,288,47,28,0,1471,44,40,56,6,7,57,30,200,33,138,17,750,1
d455bdc799ee2411a514b94e5e66cf27ee3011d60,140,318,9,263,1614,118,25,9,2279,67,17,92,37,10,115,2,174,47,140,17,1156,0
d455bdc799ee2411a514b94e5e66cf27ee3011d61,134,317,8,258,1614,118,25,0,2276,66,17,91,37,10,115,2,174,47,140,17,1156,1
d47d97290f354dbdfa72cc2a48a31aa5f56994940,57,466,19,248,3282,129,73,18,2427,94,29,105,1,16,54,214,474,109,315,14,1080,0
d47d97290f354dbdfa72cc2a48a31aa5f56994941,48,467,10,237,3282,129,73,0,2428,94,29,106,1,16,54,215,475,109,315,14,1080,1
d4af467a41dae3a32041d7287e8a3bf7fff37c3b0,6,34,2,17,0,12,1,1,135,20,2,11,8,0,12,9,24,3,15,4,53,0
d4af467a41dae3a32041d7287e8a3bf7fff37c3b1,7,33,1,17,0,12,1,0,126,20,2,10,7,0,12,9,22,3,14,4,52,1
d4b214cc0f5266b0fd38c016af1e611d98bad3ed0,55,142,3,124,658,45,23,6,582,32,0,36,0,2,59,22,79,3,91,5,276,0
d4b214cc0f5266b0fd38c016af1e611d98bad3ed1,48,142,2,115,658,45,23,0,582,32,0,36,0,2,59,22,79,3,91,5,276,1
d53f00605b5d7c05975f9faa5ca735378530fd291,7,30,1,17,105,15,2,8,129,13,2,3,1,0,7,12,11,7,6,2,115,1
d55f494cde0b488b6c319c3fe00453c4448e74580,6,32,4,0,378,32,8,0,238,2,0,0,0,0,11,0,12,2,12,0,324,0
d55f494cde0b488b6c319c3fe00453c4448e74581,8,32,4,0,378,32,8,0,238,2,0,0,0,0,11,0,12,2,12,0,324,1
d5862d8632ba835fa3e4f49cb7151bb6110101500,9,13,2,21,9,7,6,0,63,1,0,2,0,0,1,1,9,0,7,2,41,0
d5862d8632ba835fa3e4f49cb7151bb6110101501,7,13,1,20,9,7,6,0,62,1,0,2,0,0,1,1,9,0,7,2,41,1
d58e982bbcab2e49142e0a4c05c78584bfd563f80,29,211,3,114,4904,118,17,11,855,67,18,22,2,31,142,80,199,138,156,4,293,0
d58e982bbcab2e49142e0a4c05c78584bfd563f81,28,211,2,111,4904,118,17,0,855,67,18,22,2,31,142,78,199,136,156,4,293,1
d5a6889fe34dbf5dfdcea7a2ab31deddbb6264500,21,116,2,26,4614,97,5,4,564,45,0,15,0,7,8,8,15,2,13,1,787,0
d5a6889fe34dbf5dfdcea7a2ab31deddbb6264501,25,116,2,27,4614,97,5,0,564,45,0,15,0,7,8,8,15,2,13,1,787,1
d5d1892d88ffb81ec95973c18c75bebdd3dba4cc0,31,317,5,129,2335,83,14,10,986,92,18,131,31,11,81,15,130,36,93,4,228,0
d5d1892d88ffb81ec95973c18c75bebdd3dba4cc1,43,314,5,101,2335,83,14,0,982,91,18,131,31,11,81,14,129,36,93,4,228,1
d614ac7e2d03406eaaa86e3a31d1dfda71dfb8551,11,16,2,11,9,11,5,3,127,11,1,4,0,0,51,1,10,13,8,2,248,1
d67417ff3cd938161877390de578bd3c8efe834c0,43,124,5,73,108,25,13,8,536,14,30,11,1,5,41,81,138,22,115,6,360,0
d67417ff3cd938161877390de578bd3c8efe834c1,40,124,2,67,108,25,13,0,534,14,30,11,1,5,41,81,137,22,114,6,358,1
d6a16a5175d14f12a0dd57da08333ed4ab6bdf040,17,44,2,42,316,30,6,5,219,23,2,3,5,0,20,1,22,1,16,4,157,0
d6a16a5175d14f12a0dd57da08333ed4ab6bdf041,28,44,2,42,316,30,6,0,219,23,2,3,5,0,20,1,22,1,16,4,157,1
d6a5ed512a4bee7dcdd56bc0a88369d1925d6b370,9,18,2,29,1,3,5,3,82,5,1,2,2,0,10,1,14,2,14,4,111,0
d6a5ed512a4bee7dcdd56bc0a88369d1925d6b371,13,15,1,23,1,3,5,0,82,5,1,2,2,0,10,1,14,2,14,4,111,1
